id,date
USC00010369,1985-01-05
USC00010395,1985-01-20
USC00010655,1985-01-20
USC00010957,1985-01-20
USC00011099,1985-01-20
USC00011940,1985-01-20
USC00013511,1985-01-20
USC00013620,1985-01-04
USC00013645,1985-01-05
USC00014226,1985-01-20
USC00014502,1985-02-12
USC00014619,1985-01-20
USC00015435,1985-01-03
USC00015635,1985-01-20
USC00016121,1985-01-20
USC00016246,1985-01-20
USC00016478,1985-01-20
USC00017157,1985-01-20
USC00017207,1985-01-20
USC00017304,1985-02-12
USC00017947,1985-01-20
USC00017999,1985-01-20
USC00018209,1985-01-20
USC00018469,1985-01-05
USC00018517,1985-01-20
USC00018998,1985-01-20
USC00020060,1985-02-02
USC00020100,1985-02-03
USC00020159,1984-12-14
USC00020380,1984-12-13
USC00020492,1984-12-12
USC00020584,1984-12-14
USC00020750,1984-10-15
USC00020768,1984-12-04
USC00020855,1985-01-08
USC00020871,1984-12-14
USC00021001,1984-10-15
USC00021169,1984-12-13
USC00021248,1984-10-15
USC00021330,1984-12-13
USC00021353,1985-02-02
USC00021574,1984-12-13
USC00021614,1985-02-03
USC00021664,1985-01-13
USC00021920,1984-11-25
USC00022109,1984-11-26
USC00022140,1984-12-13
USC00022329,1984-12-13
USC00023009,1984-11-23
USC00023150,1984-12-14
USC00023160,1984-10-20
USC00023303,1984-10-17
USC00023448,1985-02-01
USC00023505,1985-01-31
USC00023596,1984-11-23
USC00023683,1984-10-21
USC00023828,1984-11-23
USC00023926,1984-11-16
USC00024053,1985-02-02
USC00024089,1984-12-11
USC00024391,1985-02-03
USC00024418,1984-10-14
USC00024453,1984-12-13
USC00024645,1985-02-02
USC00024675,1984-12-04
USC00024686,1984-12-11
USC00025412,1984-10-21
USC00025418,1984-12-13
USC00025512,1985-02-03
USC00025635,1984-12-14
USC00025665,1985-01-09
USC00025732,1984-11-23
USC00026037,1984-12-16
USC00026119,1985-01-13
USC00026190,1984-11-24
USC00026282,1984-12-13
USC00026597,1985-01-08
USC00026601,1984-10-22
USC00026616,1985-01-07
USC00026653,1984-11-25
USC00026716,1985-01-14
USC00026796,1984-11-19
USC00026840,1985-02-03
USC00027281,1985-02-03
USC00027390,1984-12-14
USC00027480,1985-02-04
USC00027488,1985-01-12
USC00027567,1985-01-12
USC00027619,1985-02-03
USC00027622,1984-12-12
USC00027716,1985-01-29
USC00027855,1984-12-04
USC00027880,1985-02-05
USC00028012,1984-12-04
USC00028018,1984-12-04
USC00028162,1984-12-04
USC00028329,1984-10-21
USC00028343,1985-02-02
USC00028650,1984-11-22
USC00028800,1985-02-03
USC00028815,1985-02-03
USC00028865,1985-02-03
USC00028904,1985-02-03
USC00029156,1985-02-02
USC00029166,1985-02-03
USC00029287,1985-02-03
USC00029334,1984-12-13
USC00029359,1984-11-19
USC00029410,1985-01-12
USC00029562,1985-01-14
USC00029645,1985-02-04
USC00030006,1985-01-02
USC00030064,1985-01-03
USC00030130,1985-01-31
USC00030150,1984-12-05
USC00030178,1985-01-20
USC00030220,1985-01-20
USC00030240,1985-01-03
USC00030286,1985-02-01
USC00030300,1985-01-02
USC00030326,1985-01-04
USC00030458,1984-12-05
USC00030460,1984-12-06
USC00030536,1985-01-02
USC00030582,1985-01-02
USC00030586,1985-01-20
USC00030616,1985-01-20
USC00030664,1985-02-01
USC00030764,1985-01-02
USC00030798,1985-01-02
USC00030832,1985-01-20
USC00030842,1984-12-05
USC00030936,1985-01-04
USC00031010,1985-01-20
USC00031102,1985-01-20
USC00031132,1984-12-05
USC00031442,1985-01-04
USC00031492,1984-12-06
USC00031596,1985-01-04
USC00031632,1984-12-05
USC00031750,1985-01-02
USC00031829,1985-01-04
USC00031838,1985-01-02
USC00031900,1984-12-04
USC00031948,1985-01-02
USC00031962,1985-01-03
USC00031968,1985-02-01
USC00032015,1985-02-01
USC00032148,1985-01-03
USC00032356,1984-12-05
USC00032366,1984-12-05
USC00032444,1984-12-05
USC00032578,1984-12-05
USC00032760,1985-01-04
USC00032794,1984-12-05
USC00032842,1985-02-01
USC00032930,1984-12-05
USC00032946,1984-12-05
USC00032962,1985-01-03
USC00032976,1985-01-02
USC00033074,1985-01-20
USC00033235,1984-12-05
USC00033242,1985-01-04
USC00033428,1985-02-01
USC00033442,1985-01-02
USC00033466,1985-01-02
USC00033544,1984-12-05
USC00033600,1984-12-05
USC00033704,1985-01-20
USC00033734,1985-01-03
USC00033761,1985-01-04
USC00033862,1985-01-03
USC00033998,1985-02-01
USC00034060,1985-01-02
USC00034106,1984-12-05
USC00034134,1985-01-20
USC00034290,1984-12-05
USC00034528,1985-01-04
USC00034548,1985-02-01
USC00034562,1985-01-02
USC00034572,1985-01-05
USC00034638,1985-01-04
USC00034666,1985-01-05
USC00034746,1984-12-05
USC00034756,1984-12-05
USC00034938,1985-01-04
USC00034988,1985-01-02
USC00035036,1984-12-05
USC00035038,1984-12-05
USC00035079,1984-12-05
USC00035112,1985-01-02
USC00035158,1985-02-01
USC00035160,1984-12-06
USC00035186,1985-01-04
USC00035200,1985-01-02
USC00035354,1985-01-28
USC00035358,1985-01-02
USC00035376,1985-02-01
USC00035498,1985-01-02
USC00035508,1984-12-05
USC00035591,1985-01-20
USC00035691,1985-01-02
USC00035754,1985-01-04
USC00035820,1984-12-05
USC00035866,1985-01-03
USC00035908,1985-01-20
USC00036008,1984-12-06
USC00036376,1985-02-01
USC00036380,1984-12-05
USC00036403,1984-12-05
USC00036506,1985-02-01
USC00036562,1985-01-20
USC00036586,1985-01-04
USC00036768,1985-02-01
USC00036823,1985-01-03
USC00036918,1985-01-04
USC00036928,1985-01-31
USC00037038,1985-01-20
