id,date
US10adam002,2004-11-29
US10adam003,2004-11-28
US10adam004,2004-11-29
US10adam008,2004-11-29
US10adam010,2004-11-29
US10adam013,2005-02-09
US10adam016,2004-11-29
US10adam017,2004-11-29
US10bann001,2004-11-01
US10boon003,2004-11-28
US10boon005,2004-11-29
US10boon006,2005-01-05
US10boon007,2004-11-29
US10brow001,2005-01-05
US10buff001,2004-11-29
US10buff002,2004-11-29
US10buff003,2004-11-29
US10buff004,2004-11-29
US10buff005,2005-02-07
US10buff006,2004-11-28
US10buff007,2004-11-29
US10buff008,2004-11-29
US10buff010,2004-11-29
US10buff013,2004-11-29
US10buff015,2004-11-29
US10butl003,2004-11-29
US10butl004,2004-11-29
US10butl005,2004-11-29
US10butl008,2004-11-29
US10chas001,2004-12-23
US10chas002,2004-12-24
US10chas003,2004-11-14
US10chas006,2004-11-21
US10chas008,2004-11-21
US10chas009,2004-11-28
US10chas010,2004-11-21
US10chas011,2004-11-14
US10chas012,2004-11-14
US10chas016,2005-01-04
US10chas017,2004-11-28
US10chas021,2004-11-28
US10chas023,2004-12-23
US10chas024,2004-11-29
US10chas025,2004-11-28
US10chas026,2005-01-05
US10chas027,2004-12-23
US10chey002,2004-11-01
US10chey003,2004-11-21
US10chey004,2004-11-21
US10chey005,2004-11-01
US10chey006,2004-11-01
US10chey007,2004-11-01
US10chey010,2004-11-01
US10chey012,2004-11-01
US10chey014,2004-11-02
US10chey015,2004-11-01
US10chey016,2004-11-01
US10chey017,2004-11-01
US10chey019,2004-11-01
US10chey021,2004-11-01
US10chey024,2004-11-01
US10chey025,2005-02-15
US10chey026,2004-10-31
US10chey027,2004-11-21
US10chey028,2004-11-01
US10chey029,2004-12-23
US10chey030,2004-11-01
US10chey034,2004-11-01
US10chey035,2004-11-01
US10chey036,2005-02-15
US10clay002,2004-11-29
US10clay004,2004-11-29
US10clay008,2004-11-29
US10cust001,2004-11-29
US10cust002,2004-11-29
US10cust003,2005-01-05
US10cust004,2005-01-05
US10cust005,2004-11-29
US10cust007,2004-11-29
US10cust008,2004-12-01
US10cust009,2004-11-29
US10cust010,2005-02-08
US10cust011,2004-11-29
US10cust012,2004-11-29
US10cust014,2004-11-29
US10cust015,2004-11-29
US10cust016,2004-11-29
US10cust017,2004-11-28
US10daws001,2004-11-28
US10daws002,2004-11-29
US10daws007,2004-11-29
US10daws008,2004-11-29
US10daws009,2004-11-29
US10daws010,2005-01-05
US10daws011,2005-01-05
US10daws013,2004-11-28
US10deue002,2004-11-02
US10deue003,2004-11-28
US10deue004,2004-11-02
US10deue005,2005-01-04
US10deue012,2004-11-29
US10dund002,2004-11-14
US10dund003,2004-11-28
US10dund004,2004-11-21
US10dund005,2004-11-14
US10dund007,2004-12-23
US10dund009,2004-11-21
US10dund010,2004-11-21
US10dund011,2004-11-28
US10dund013,2004-11-14
US10dund014,2004-11-14
US10dund016,2004-11-14
US10dund017,2005-02-08
US10fill001,2005-01-28
US10fill003,2004-11-29
US10fill006,2004-11-29
US10fill007,2004-11-29
US10fran001,2004-11-28
US10fran002,2004-11-28
US10fran003,2004-11-28
US10fran004,2004-11-28
US10fran005,2004-11-28
