id,date
USC00010369,1983-01-20
USC00010430,1983-01-20
USC00010655,1982-12-12
USC00010957,1983-01-20
USC00011225,1983-01-20
USC00011512,1983-01-20
USC00013620,1983-01-21
USC00013645,1983-02-05
USC00013775,1983-01-20
USC00014226,1983-01-20
USC00014274,1982-11-28
USC00015635,1982-12-12
USC00016246,1983-01-21
USC00016478,1983-01-20
USC00017207,1983-01-21
USC00017999,1983-01-20
USC00018209,1983-01-20
USC00018469,1983-01-21
USC00018998,1982-08-03
USC00020380,1982-12-30
USC00020490,1982-11-11
USC00020584,1982-12-23
USC00020750,1983-01-01
USC00020768,1982-12-01
USC00020855,1983-02-01
USC00020871,1982-11-11
USC00020958,1982-12-31
USC00021001,1982-10-31
USC00021248,1982-11-11
USC00021574,1982-11-11
USC00021614,1982-12-30
USC00021654,1983-02-01
USC00021664,1982-12-01
USC00021920,1982-11-10
USC00022109,1982-12-30
USC00022140,1982-12-01
USC00022781,1982-12-01
USC00023160,1982-11-09
USC00023303,1982-11-11
USC00023448,1982-12-30
USC00023596,1982-11-09
USC00023683,1982-11-11
USC00023828,1982-09-28
USC00023926,1982-11-08
USC00023961,1982-12-01
USC00024053,1982-12-30
USC00024089,1982-12-30
USC00024391,1982-12-30
USC00024418,1982-10-27
USC00024453,1982-12-01
USC00024586,1983-01-25
USC00024675,1982-12-01
USC00024686,1983-01-20
USC00025412,1983-01-23
USC00025635,1982-12-30
USC00025732,1982-11-25
USC00025921,1982-12-30
USC00026037,1983-02-03
USC00026119,1982-12-24
USC00026180,1983-02-04
USC00026190,1982-11-24
USC00026282,1982-12-30
USC00026468,1982-12-01
USC00026597,1983-02-01
USC00026601,1982-11-11
USC00026616,1982-11-30
USC00026716,1982-11-26
USC00026796,1982-11-11
USC00027435,1982-11-29
USC00027567,1982-11-30
USC00027619,1982-12-30
USC00027622,1982-12-31
USC00027708,1982-12-30
USC00027716,1982-12-29
USC00027855,1982-11-11
USC00028012,1982-12-30
USC00028018,1982-12-01
USC00028162,1983-01-20
USC00028329,1982-11-10
USC00028650,1982-11-10
USC00028865,1982-12-30
USC00028895,1982-11-10
USC00029156,1982-11-11
USC00029158,1983-02-03
USC00029166,1982-12-23
USC00029271,1982-12-01
USC00029334,1982-12-01
USC00029359,1982-12-01
USC00029410,1982-12-01
USC00029542,1982-12-30
USC00029562,1982-12-30
USC00030006,1983-01-02
USC00030064,1983-01-20
USC00030130,1983-02-05
USC00030220,1983-02-05
USC00030240,1982-12-12
USC00030286,1983-02-05
USC00030300,1983-02-05
USC00030326,1983-01-21
USC00030458,1983-01-21
USC00030460,1983-01-21
USC00030536,1983-01-02
USC00030616,1982-08-08
USC00030746,1983-01-21
USC00030798,1983-02-05
USC00030820,1983-02-05
USC00030832,1983-02-04
USC00030842,1983-01-21
USC00030936,1983-01-21
USC00031010,1983-01-21
USC00031596,1983-01-21
USC00031632,1983-01-21
USC00031750,1983-01-21
USC00031838,1983-02-05
USC00031900,1983-01-21
USC00031962,1983-02-05
USC00032356,1983-01-20
USC00032366,1983-01-21
USC00032444,1983-01-21
USC00032578,1983-02-05
USC00032760,1983-01-21
USC00032794,1983-01-21
USC00032922,1983-02-05
USC00032930,1983-01-21
USC00032946,1983-01-21
USC00032976,1983-02-05
USC00033074,1983-02-05
USC00033428,1982-12-12
USC00033438,1983-02-05
USC00033466,1983-02-02
USC00033704,1983-01-21
USC00033734,1983-01-20
USC00033761,1983-01-02
USC00033862,1983-01-20
USC00034060,1983-02-05
USC00034548,1983-02-05
USC00034562,1983-01-21
USC00034572,1983-01-21
USC00034638,1983-01-21
USC00034746,1983-01-21
USC00034756,1983-02-05
USC00034988,1983-01-21
USC00035036,1983-01-21
USC00035038,1983-01-21
USC00035112,1983-02-05
USC00035186,1983-01-21
USC00035200,1983-02-05
USC00035354,1983-02-06
USC00035358,1983-02-05
USC00035498,1983-01-21
USC00035754,1982-12-12
USC00035770,1983-02-05
USC00035820,1983-01-21
USC00035908,1982-12-11
USC00036008,1983-02-05
USC00036380,1983-02-06
USC00036403,1983-01-21
USC00036768,1982-12-11
USC00036804,1983-01-21
