id,date
USC00013160,1992-10-13
USC00020159,1992-11-11
USC00020174,1992-11-20
USC00020487,1992-12-08
USC00020586,1992-12-18
USC00020750,1992-11-10
USC00020808,1992-11-24
USC00020871,1992-12-04
USC00021001,1992-10-31
USC00021231,1993-02-15
USC00021248,1992-12-19
USC00021574,1993-01-03
USC00021920,1992-12-05
USC00022140,1992-12-16
USC00022329,1992-12-08
USC00022754,1992-12-05
USC00023009,1992-11-11
USC00023160,1992-12-04
USC00023303,1992-12-09
USC00023596,1992-12-04
USC00023668,1993-02-09
USC00023683,1992-11-04
USC00023828,1992-12-04
USC00023961,1992-12-04
USC00024053,1992-12-18
USC00024089,1992-11-11
USC00024645,1992-12-18
USC00024675,1992-12-05
USC00024686,1992-12-04
USC00024849,1992-12-05
USC00025129,1992-11-24
USC00025412,1992-11-11
USC00025665,1992-12-05
USC00025780,1992-11-11
USC00026037,1992-12-12
USC00026119,1992-12-13
USC00026190,1992-12-05
USC00026328,1992-12-12
USC00026468,1992-11-11
USC00026597,1992-11-20
USC00026601,1992-11-11
USC00026716,1992-12-13
USC00026796,1992-12-08
USC00027435,1992-11-20
USC00027488,1992-12-05
USC00027593,1992-12-19
USC00027622,1993-02-28
USC00027716,1992-12-12
USC00027855,1992-11-11
USC00028012,1992-12-05
USC00028018,1992-11-11
USC00028162,1992-11-23
USC00028329,1992-11-11
USC00028468,1992-12-05
USC00028792,1992-12-08
USC00029156,1992-11-11
USC00029334,1992-12-13
USC00029359,1992-11-10
USC00029410,1992-12-05
USC00029542,1992-12-04
USC00030458,1993-02-15
USC00030586,1992-12-16
USC00030806,1993-02-15
USC00030842,1993-02-15
USC00031632,1992-12-25
USC00031900,1993-02-15
USC00031948,1993-02-26
USC00032356,1992-12-06
USC00032366,1993-01-18
USC00032444,1992-12-06
USC00032930,1992-12-09
USC00033544,1993-02-15
USC00033600,1993-02-15
USC00033734,1992-12-25
USC00034106,1993-01-18
USC00034746,1992-12-25
USC00035018,1992-12-06
USC00035036,1993-02-15
USC00035046,1993-01-18
USC00035186,1993-02-15
USC00035200,1993-01-19
USC00035354,1992-12-16
USC00035428,1993-02-15
USC00035820,1992-12-25
USC00036380,1992-12-25
USC00036403,1993-02-15
USC00038052,1993-01-18
USC00038084,1993-01-18
USC00040029,1992-11-21
USC00040161,1992-10-30
USC00040379,1993-01-11
USC00040684,1993-01-02
USC00040741,1992-12-04
USC00040850,1993-02-27
USC00040931,1992-12-07
USC00040943,1992-11-18
USC00041018,1992-10-29
USC00041072,1992-12-07
USC00041080,1992-12-17
USC00041159,1992-12-20
USC00041277,1992-12-06
USC00041497,1992-11-19
USC00041606,1992-12-11
USC00041614,1992-12-06
USC00041697,1992-12-06
USC00041700,1992-11-19
USC00041878,1993-01-11
USC00041912,1992-12-29
USC00041990,1992-12-08
USC00042148,1992-12-29
USC00042239,1993-01-18
USC00042331,1992-12-07
USC00042338,1992-12-03
USC00042467,1992-11-19
USC00042500,1992-12-07
USC00042504,1992-12-18
USC00042506,1992-12-07
USC00042574,1992-11-21
USC00042640,1993-01-13
USC00042671,1992-10-29
USC00042706,1992-11-29
USC00042771,1993-01-13
USC00043157,1992-11-22
USC00043551,1992-10-31
USC00043573,1992-12-30
USC00043614,1992-12-10
USC00043621,1992-11-19
USC00043647,1993-01-10
USC00043672,1992-12-08
USC00043791,1993-01-13
USC00043824,1993-01-04
USC00043859,1992-12-08
USC00043939,1992-12-06
USC00044211,1993-01-02
USC00044278,1993-01-05
USC00044288,1992-12-03
USC00044374,1992-11-19
USC00044412,1992-12-12
USC00044671,1992-12-04
USC00044713,1992-11-19
USC00044838,1992-11-20
USC00044881,1992-12-08
USC00045026,1992-12-03
USC00045311,1992-11-19
USC00045356,1992-11-25
USC00045449,1992-11-22
USC00045679,1992-11-19
USC00045756,1993-01-12
USC00045890,1992-12-03
USC00045933,1993-01-08
USC00045983,1992-11-22
USC00046136,1992-12-18
USC00046329,1992-12-09
USC00046508,1992-12-29
USC00046597,1992-12-07
USC00046657,1992-12-05
USC00046773,1992-12-04
USC00046944,1993-01-05
USC00046946,1992-12-06
USC00047253,1993-01-13
USC00047414,1992-12-30
USC00047641,1992-12-02
USC00047689,1993-01-01
USC00048045,1993-02-19
USC00048207,1992-12-05
USC00048218,1992-12-03
USC00048380,1992-12-02
USC00048490,1993-01-10
USC00048606,1992-12-03
USC00048702,1992-11-20
USC00048758,1992-12-03
USC00048826,1992-12-07
USC00048928,1992-12-17
USC00049026,1992-12-08
USC00049043,1992-11-20
USC00049053,1992-11-22
USC00049105,1992-10-21
USC00049122,1993-01-10
USC00049124,1992-12-30
USC00049351,1992-12-06
USC00049390,1992-12-29
USC00049490,1992-12-08
USC00049582,1992-12-12
USC00049684,1992-12-29
USC00049855,1992-12-12
USC00049866,1992-12-07
USC00050102,1992-10-07
USC00050109,1992-10-07
USC00050183,1993-01-02
USC00050214,1992-11-02
USC00050263,1992-10-26
USC00050301,1992-10-29
USC00050372,1992-10-07
USC00050454,1992-10-07
USC00050620,1992-10-07
USC00050776,1992-11-03
USC00050797,1992-11-02
USC00050825,1993-01-19
USC00050834,1992-11-24
USC00050848,1992-11-02
USC00050895,1992-11-03
USC00050909,1992-09-25
USC00050945,1993-02-11
USC00050950,1992-11-03
USC00051017,1993-02-09
USC00051060,1992-10-07
USC00051071,1992-11-02
USC00051121,1992-10-29
USC00051179,1992-10-07
USC00051186,1992-08-25
USC00051268,1992-11-21
USC00051294,1992-11-11
USC00051401,1992-10-07
USC00051440,1992-11-11
USC00051458,1992-11-11
USC00051528,1992-11-02
USC00051547,1992-11-03
USC00051564,1992-10-29
USC00051660,1992-08-24
USC00051681,1992-10-07
USC00051713,1992-11-02
USC00051741,1992-11-02
USC00051772,1992-11-01
USC00051886,1992-12-05
USC00051932,1992-10-31
USC00051944,1992-11-02
USC00051959,1992-10-07
USC00051964,1992-11-02
USC00052184,1992-11-02
USC00052281,1992-09-25
USC00052286,1992-11-23
USC00052326,1992-12-13
USC00052441,1992-11-11
USC00052494,1992-11-01
USC00052759,1992-11-02
USC00052790,1992-10-07
USC00052932,1992-10-29
USC00052944,1992-10-07
USC00052965,1992-10-31
USC00053005,1992-11-02
USC00053006,1992-11-02
USC00053016,1992-11-20
USC00053038,1992-11-24
USC00053063,1992-11-11
USC00053079,1992-11-11
USC00053116,1992-09-25
USC00053146,1992-12-16
USC00053258,1992-10-07
USC00053359,1992-11-02
USC00053489,1992-12-05
USC00053496,1992-11-01
USC00053530,1992-10-31
USC00053541,1992-11-02
USC00053553,1992-11-02
USC00053592,1992-10-07
USC00053629,1992-10-07
USC00053656,1992-11-02
USC00053662,1992-11-20
USC00053738,1992-10-29
USC00053828,1992-11-11
USC00053867,1992-10-31
USC00053951,1992-11-02
USC00054054,1992-10-07
USC00054076,1992-11-20
USC00054082,1992-11-24
USC00054135,1992-09-25
USC00054172,1992-11-11
USC00054242,1992-11-21
USC00054293,1992-10-26
USC00054380,1992-11-21
USC00054413,1992-10-29
USC00054444,1992-11-03
USC00054452,1992-11-03
USC00054538,1992-10-08
USC00054546,1992-10-08
USC00054603,1992-12-13
USC00054664,1992-11-02
USC00054726,1992-11-11
USC00054734,1992-10-07
USC00054742,1992-11-01
USC00054762,1992-11-03
USC00054770,1992-11-11
USC00054834,1992-11-11
USC00054934,1992-11-11
USC00054945,1992-10-07
USC00055025,1992-11-03
USC00055056,1992-11-03
USC00055116,1992-11-03
USC00055236,1992-11-02
USC00055322,1992-11-11
USC00055327,1992-12-05
USC00055414,1992-11-01
USC00055422,1992-11-06
USC00055446,1992-11-03
USC00055484,1993-01-03
USC00055507,1992-11-09
USC00055531,1992-11-11
USC00055706,1992-11-03
USC00055711,1992-11-10
USC00055734,1992-10-07
USC00055797,1992-08-25
USC00055922,1992-10-07
USC00055934,1992-10-07
USC00055970,1992-12-05
USC00055984,1992-11-02
USC00056012,1992-11-01
USC00056023,1992-10-07
USC00056131,1992-11-21
USC00056136,1992-11-24
USC00056203,1992-10-07
USC00056258,1992-11-03
USC00056266,1992-12-05
USC00056306,1992-11-01
USC00056318,1992-12-05
USC00056765,1992-11-11
USC00056797,1992-09-25
USC00056816,1992-11-03
USC00056820,1992-09-24
USC00056832,1992-11-19
USC00056921,1992-10-07
USC00056970,1992-11-07
USC00056977,1992-11-01
USC00057017,1992-10-07
USC00057020,1992-11-03
USC00057031,1992-11-08
USC00057050,1993-02-01
USC00057167,1992-11-11
USC00057309,1992-10-06
USC00057337,1992-11-02
USC00057370,1992-11-11
USC00057430,1992-11-10
USC00057460,1992-10-07
USC00057510,1992-10-05
USC00057515,1992-10-29
USC00057557,1993-01-19
USC00057572,1992-11-10
USC00057618,1992-12-05
USC00057656,1992-10-07
USC00057816,1992-11-02
USC00057848,1992-09-25
USC00057866,1992-11-02
USC00057936,1992-10-07
USC00057950,1992-11-24
USC00057992,1992-11-21
USC00058008,1992-10-28
USC00058022,1992-10-07
USC00058064,1992-11-02
USC00058157,1992-10-29
USC00058204,1992-10-07
USC00058290,1992-10-08
USC00058429,1992-11-20
USC00058431,1992-11-20
USC00058436,1992-11-11
USC00058501,1992-11-02
USC00058575,1992-11-02
USC00058582,1992-11-10
USC00058756,1992-09-25
USC00058781,1992-10-07
USC00058793,1992-11-11
USC00058839,1992-11-02
USC00058931,1992-11-02
USC00058995,1992-10-07
USC00059096,1992-10-07
