id,date
USC00010178,1982-01-14
USC00010369,1982-01-12
USC00010430,1982-01-13
USC00010505,1982-01-14
USC00010583,1982-01-14
USC00010655,1982-01-13
USC00010957,1982-01-12
USC00011143,1982-01-14
USC00011301,1982-01-13
USC00011512,1982-01-12
USC00011694,1982-01-12
USC00011807,1982-01-12
USC00012632,1982-01-13
USC00012730,1982-01-14
USC00012840,1982-01-13
USC00012883,1982-01-12
USC00013160,1982-01-13
USC00013200,1982-01-14
USC00013251,1982-01-14
USC00013620,1982-01-13
USC00013645,1982-01-13
USC00013775,1982-01-12
USC00013842,1982-01-13
USC00014226,1982-01-12
USC00014619,1982-01-14
USC00015435,1982-01-14
USC00015635,1981-12-18
USC00016121,1982-01-13
USC00016246,1982-01-13
USC00016468,1982-01-13
USC00016478,1982-01-12
USC00016508,1982-01-13
USC00016847,1982-01-08
USC00017020,1982-01-12
USC00017207,1982-01-13
USC00017999,1982-01-13
USC00018209,1982-01-13
USC00018323,1982-01-14
USC00018438,1982-01-13
USC00018469,1982-01-13
USC00018517,1982-01-12
USC00018580,1982-01-12
USC00018673,1982-01-14
USC00018998,1982-01-13
USC00020159,1982-01-02
USC00020380,1982-01-29
USC00020490,1981-11-30
USC00020584,1982-01-21
USC00020670,1982-01-21
USC00020750,1981-11-27
USC00020855,1982-01-02
USC00020871,1982-01-22
USC00021001,1981-11-07
USC00021248,1982-01-11
USC00021330,1982-01-03
USC00021574,1981-11-28
USC00021614,1982-01-03
USC00021920,1981-11-27
USC00022109,1982-01-21
USC00022140,1982-01-02
USC00022329,1982-01-21
USC00022781,1982-01-02
USC00023160,1981-12-22
USC00023303,1982-01-01
USC00023596,1981-11-27
USC00023683,1981-11-29
USC00023698,1981-11-29
USC00023828,1981-12-31
USC00023926,1981-11-29
USC00023961,1982-01-02
USC00024053,1982-01-21
USC00024089,1982-01-12
USC00024391,1982-01-03
USC00024418,1982-01-01
USC00024453,1982-01-02
USC00024508,1982-01-05
USC00024675,1981-11-29
USC00024686,1981-11-29
USC00024849,1981-11-29
USC00025412,1981-11-29
USC00025418,1982-01-03
USC00025732,1981-11-29
USC00026119,1982-01-03
USC00026180,1982-01-22
USC00026190,1982-01-05
USC00026468,1982-01-03
USC00026597,1982-01-06
USC00026601,1981-11-08
USC00026616,1982-02-04
USC00026716,1982-01-03
USC00026796,1982-01-03
USC00027390,1982-01-03
USC00027435,1982-01-02
USC00027530,1982-01-03
USC00027716,1981-11-28
USC00027855,1981-11-30
USC00028012,1982-01-03
USC00028018,1982-01-03
USC00028273,1982-01-02
USC00028326,1981-11-08
USC00028329,1981-11-28
USC00028468,1982-02-11
USC00028895,1981-11-27
USC00028904,1982-01-21
USC00029156,1981-11-28
USC00029158,1982-01-22
USC00029166,1982-01-02
USC00029271,1982-01-02
USC00029334,1982-01-03
USC00029359,1982-01-02
USC00029410,1982-01-03
USC00029542,1981-11-29
USC00030064,1982-01-12
USC00030130,1982-02-09
USC00030136,1982-01-12
USC00030150,1982-01-12
USC00030220,1982-01-12
USC00030240,1982-01-12
USC00030286,1982-01-31
USC00030458,1982-01-12
USC00030460,1982-01-13
USC00030536,1982-01-12
USC00030582,1982-01-13
USC00030586,1982-01-12
USC00030616,1982-01-12
USC00030746,1982-01-13
USC00030798,1982-01-12
USC00030806,1982-01-13
USC00030832,1982-01-30
USC00030842,1982-01-13
USC00030936,1982-01-12
USC00031010,1982-01-13
USC00031102,1982-01-12
USC00031132,1982-01-13
USC00031152,1982-01-13
USC00031455,1982-02-09
USC00031596,1982-01-12
USC00031632,1982-01-07
USC00031666,1982-01-31
USC00031730,1982-01-13
USC00031750,1982-01-12
USC00031829,1982-01-12
USC00031900,1982-01-13
USC00031962,1982-01-12
USC00032015,1982-01-11
USC00032148,1982-01-12
USC00032356,1981-12-14
USC00032366,1982-01-07
USC00032540,1982-01-12
USC00032578,1982-01-13
USC00032760,1982-01-12
USC00032794,1982-01-14
USC00032842,1982-01-13
USC00032922,1982-01-13
USC00032930,1981-12-13
USC00032946,1981-12-14
USC00032962,1982-01-12
USC00032976,1982-01-31
USC00033074,1982-01-13
USC00033088,1982-01-03
USC00033242,1982-01-12
USC00033438,1982-01-12
USC00033442,1982-01-12
USC00033466,1982-01-13
USC00033540,1982-01-12
USC00033704,1982-01-12
USC00033734,1982-01-12
USC00033821,1982-01-31
USC00033862,1982-01-12
USC00033998,1982-01-12
USC00034060,1982-02-26
USC00034106,1982-01-07
USC00034134,1982-01-13
USC00034290,1982-01-12
USC00034528,1982-01-13
USC00034548,1982-01-12
USC00034562,1982-01-12
USC00034572,1982-01-31
USC00034638,1982-01-12
USC00034666,1982-01-13
USC00034746,1982-01-07
USC00034988,1982-01-13
USC00035036,1981-12-14
USC00035038,1982-01-13
USC00035072,1982-01-31
USC00035112,1982-01-13
USC00035160,1982-01-13
USC00035186,1982-01-13
USC00035200,1982-01-12
USC00035354,1982-01-13
USC00035428,1982-01-31
USC00035498,1982-01-12
USC00035508,1982-02-09
USC00035754,1982-01-12
USC00035770,1982-01-12
USC00035820,1982-01-12
USC00035866,1982-01-12
USC00035908,1982-01-12
USC00036008,1982-01-13
USC00036376,1982-01-12
USC00036380,1982-01-13
USC00036403,1982-01-13
USC00036506,1982-01-12
USC00036562,1982-01-12
USC00036586,1982-01-31
USC00036624,1982-01-13
USC00036804,1982-01-12
USC00036823,1982-01-12
USC00036918,1982-01-12
USC00036920,1982-01-12
USC00036928,1982-01-12
USC00037488,1982-01-12
USC00037582,1982-01-12
USC00037712,1982-01-12
USC00038052,1982-01-12
USC00038084,1982-01-12
USC00040029,1981-11-27
USC00040161,1981-11-26
USC00040343,1982-01-02
USC00040383,1982-01-21
USC00040673,1982-01-20
USC00040684,1981-11-27
USC00040741,1981-11-26
USC00040779,1982-02-10
USC00040798,1982-02-11
USC00040850,1982-01-02
USC00040931,1981-10-28
USC00040943,1981-11-06
USC00041018,1981-10-11
USC00041072,1982-01-04
USC00041080,1981-11-27
USC00041130,1982-01-04
USC00041149,1981-11-17
USC00041159,1982-01-04
USC00041214,1981-12-30
USC00041215,1982-01-02
USC00041277,1981-10-12
USC00041497,1981-10-29
USC00041614,1981-10-11
USC00041653,1982-01-04
USC00041697,1981-10-29
USC00041700,1981-10-11
USC00041912,1982-01-02
USC00041990,1981-12-23
USC00042027,1982-01-04
USC00042239,1982-01-02
USC00042331,1981-11-27
USC00042338,1981-10-12
USC00042402,1982-01-03
USC00042406,1982-01-21
USC00042456,1982-01-02
USC00042467,1981-10-12
USC00042500,1982-01-04
USC00042504,1981-11-27
USC00042506,1981-10-11
USC00042574,1981-12-29
USC00042640,1982-01-04
USC00042671,1981-10-07
USC00042771,1982-01-20
USC00043038,1982-01-02
USC00043134,1982-01-01
USC00043157,1981-10-30
USC00043463,1982-01-02
USC00043551,1981-10-11
USC00043573,1982-01-04
USC00043614,1982-01-02
USC00043672,1981-11-26
USC00043710,1982-01-20
USC00043761,1981-11-27
USC00043824,1982-01-20
USC00043939,1982-01-02
USC00043987,1981-11-26
USC00044176,1982-01-03
USC00044211,1981-11-28
USC00044232,1981-11-28
USC00044288,1981-11-25
USC00044374,1981-10-11
USC00044418,1982-01-21
USC00044484,1982-01-02
USC00044671,1981-11-27
USC00044713,1981-11-26
USC00044838,1981-10-12
USC00044867,1982-02-10
USC00045026,1981-10-11
USC00045244,1982-01-04
USC00045311,1981-10-11
USC00045346,1982-01-02
USC00045400,1982-01-19
USC00045449,1981-11-26
USC00045598,1982-01-04
USC00045679,1981-10-11
USC00045721,1982-01-02
USC00045756,1982-01-02
USC00045779,1981-10-14
USC00045890,1982-01-21
USC00045915,1982-01-02
USC00045933,1982-01-02
USC00045941,1981-11-26
USC00045983,1981-11-24
USC00046006,1981-11-27
USC00046136,1982-01-02
USC00046455,1982-01-04
USC00046508,1981-11-26
USC00046597,1981-11-27
USC00046602,1982-02-11
USC00046650,1982-01-02
USC00046657,1981-11-27
USC00046699,1982-02-14
USC00046726,1982-01-04
USC00046754,1982-01-02
USC00046761,1982-01-02
USC00046926,1982-01-21
USC00046946,1981-11-26
USC00047009,1982-01-04
USC00047085,1981-11-26
USC00047096,1981-11-27
USC00047150,1982-01-20
USC00047195,1982-01-04
USC00047300,1982-01-04
USC00047581,1981-12-29
USC00047641,1981-10-11
USC00047689,1982-01-02
USC00047779,1982-02-11
USC00048025,1982-01-19
USC00048175,1981-11-27
USC00048207,1981-10-11
USC00048218,1981-10-29
USC00048380,1981-11-27
USC00048587,1982-01-04
USC00048606,1981-10-12
USC00048702,1981-11-26
USC00048758,1981-10-28
USC00048826,1981-11-27
USC00048873,1981-10-29
USC00048928,1982-01-02
USC00049026,1982-01-02
USC00049043,1981-10-12
USC00049053,1981-11-26
USC00049105,1981-10-28
USC00049124,1982-01-02
USC00049351,1981-10-11
USC00049367,1982-01-29
USC00049390,1982-01-02
USC00049490,1981-12-28
USC00049499,1981-11-24
USC00049582,1982-01-03
USC00049621,1982-01-04
USC00049684,1982-01-02
USC00049699,1982-01-04
USC00049775,1981-11-27
USC00049855,1981-11-27
USC00050102,1981-11-18
USC00050109,1982-01-10
USC00050183,1982-01-02
USC00050214,1981-11-19
USC00050228,1981-10-16
USC00050263,1981-10-15
USC00050372,1981-10-13
USC00050454,1981-10-16
USC00050674,1981-09-01
USC00050776,1981-10-25
USC00050797,1981-10-25
USC00050825,1981-11-02
USC00050834,1982-01-10
USC00050840,1981-12-22
USC00050848,1981-10-25
USC00050909,1981-11-18
USC00050945,1981-11-30
USC00050950,1981-10-25
USC00051017,1981-12-25
USC00051071,1981-11-30
USC00051121,1981-11-19
USC00051179,1981-10-25
USC00051186,1981-10-15
USC00051294,1982-01-02
USC00051401,1981-10-25
USC00051440,1981-10-30
USC00051458,1981-12-22
USC00051528,1981-10-31
USC00051547,1981-10-25
USC00051564,1981-10-25
USC00051609,1981-11-29
USC00051660,1981-10-05
USC00051713,1981-10-25
USC00051741,1981-11-26
USC00051772,1981-11-28
USC00051886,1981-12-22
USC00051932,1981-10-30
USC00051959,1981-10-15
USC00052000,1981-11-19
USC00052184,1981-11-29
USC00052192,1981-12-25
USC00052281,1981-10-15
USC00052286,1981-10-30
USC00052326,1981-10-30
USC00052432,1981-11-25
USC00052446,1981-12-22
USC00052494,1981-10-25
USC00052759,1982-02-02
USC00052790,1981-10-25
USC00052932,1981-10-25
USC00052944,1981-11-26
USC00053005,1981-10-24
USC00053016,1981-11-25
USC00053038,1981-11-26
USC00053063,1981-11-26
USC00053079,1981-12-22
USC00053146,1981-11-28
USC00053246,1981-11-27
USC00053258,1981-10-25
USC00053359,1981-10-29
USC00053489,1982-02-10
USC00053496,1981-10-24
USC00053500,1981-10-05
USC00053530,1981-10-16
USC00053541,1981-10-31
USC00053553,1981-10-24
USC00053592,1982-02-08
USC00053629,1981-10-25
USC00053656,1981-10-16
USC00053662,1981-10-30
USC00053738,1981-10-30
USC00053828,1981-10-25
USC00053867,1981-10-11
USC00053951,1981-10-16
USC00054076,1982-01-13
USC00054082,1981-11-26
USC00054250,1981-11-28
USC00054293,1981-10-25
USC00054380,1981-12-17
USC00054388,1982-02-01
USC00054413,1982-01-03
USC00054444,1981-12-21
USC00054452,1981-11-26
USC00054460,1981-10-25
USC00054542,1981-10-25
USC00054603,1981-12-22
USC00054664,1981-10-12
USC00054686,1981-12-21
USC00054734,1981-11-07
USC00054742,1981-10-31
USC00054762,1981-10-25
USC00054770,1981-12-22
USC00054834,1981-12-22
USC00054945,1981-10-25
USC00055048,1981-10-30
USC00055056,1981-10-25
USC00055116,1981-11-26
USC00055322,1981-11-30
USC00055327,1981-11-27
USC00055414,1981-10-30
USC00055487,1981-11-18
USC00055507,1981-10-30
USC00055531,1981-11-26
USC00055706,1981-11-30
USC00055722,1981-12-22
USC00055878,1981-10-16
USC00055922,1981-10-25
USC00055970,1981-11-28
USC00056012,1981-10-30
USC00056023,1981-10-25
USC00056131,1981-12-22
USC00056136,1982-01-08
USC00056192,1981-10-25
USC00056203,1981-10-16
USC00056258,1981-11-28
USC00056266,1981-11-28
USC00056280,1981-10-31
USC00056306,1981-10-31
USC00056311,1981-11-27
USC00056318,1981-11-29
USC00056326,1981-10-25
USC00056524,1981-10-30
USC00056765,1981-12-22
USC00056797,1981-10-12
USC00056816,1981-10-25
USC00056832,1981-11-25
USC00056925,1981-10-24
USC00056970,1981-10-16
USC00057017,1981-10-03
USC00057031,1981-10-30
USC00057050,1982-02-02
USC00057167,1981-12-22
USC00057309,1981-10-25
USC00057337,1981-11-30
USC00057371,1981-10-16
USC00057430,1981-10-25
USC00057460,1981-10-03
USC00057510,1981-10-25
USC00057515,1981-11-19
USC00057618,1981-10-30
USC00057656,1981-11-19
USC00057816,1981-10-31
USC00057848,1981-10-12
USC00057866,1981-10-25
USC00057936,1981-10-17
USC00057950,1981-11-26
USC00057992,1981-12-22
USC00058008,1981-12-22
USC00058064,1981-10-15
USC00058154,1981-10-16
USC00058157,1981-12-22
USC00058204,1981-10-16
USC00058290,1981-10-25
USC00058429,1981-10-31
USC00058431,1981-11-18
USC00058454,1981-10-16
USC00058468,1981-12-17
USC00058501,1981-10-30
USC00058560,1982-02-04
USC00058582,1981-10-16
USC00058722,1981-10-25
USC00058756,1981-10-15
USC00058781,1981-10-31
USC00058793,1982-01-12
USC00058839,1981-10-25
USC00058931,1981-10-25
USC00058995,1981-10-25
USC00059175,1981-10-14
USC00059181,1981-10-05
USC00059216,1981-10-25
USC00059243,1982-01-03
USC00059265,1981-10-16
USC00059275,1981-11-28
USC00060918,1981-12-06
USC00060973,1982-01-14
USC00061488,1981-12-06
USC00061689,1982-01-10
