id,date
USC00010160,1992-01-19
USC00010178,1992-01-19
USC00010764,1992-01-18
USC00011324,1992-01-19
USC00011620,1992-01-18
USC00012883,1992-01-19
USC00013430,1992-01-19
USC00013511,1992-01-18
USC00013620,1992-01-19
USC00013645,1992-01-19
USC00013655,1992-01-19
USC00013775,1992-01-19
USC00014226,1992-01-19
USC00015635,1992-01-19
USC00016000,1992-01-19
USC00016121,1992-01-19
USC00016478,1992-01-18
USC00016508,1992-01-19
USC00017025,1992-01-19
USC00017157,1992-01-18
USC00017207,1992-01-19
USC00017366,1992-01-19
USC00017947,1992-01-19
USC00017999,1992-01-19
USC00018024,1992-01-19
USC00018469,1992-01-19
USC00018517,1992-01-18
USC00018648,1992-01-18
USC00018809,1992-01-19
USC00018998,1992-01-19
USC00020159,1991-10-27
USC00020174,1991-10-30
USC00020380,1991-11-30
USC00020487,1991-11-15
USC00020492,1991-10-30
USC00020586,1992-01-06
USC00020670,1991-12-02
USC00020750,1991-10-27
USC00020775,1991-11-30
USC00020808,1992-01-07
USC00020871,1991-11-01
USC00021001,1991-10-27
USC00021574,1991-10-28
USC00021614,1991-11-30
USC00021664,1991-12-01
USC00021920,1991-10-29
USC00022109,1991-11-30
USC00022140,1991-11-30
USC00023009,1991-11-15
USC00023160,1991-10-30
USC00023303,1991-10-30
USC00023448,1991-11-30
USC00023596,1991-10-30
USC00023683,1991-10-30
USC00023828,1991-10-28
USC00023961,1991-12-19
USC00024053,1992-01-06
USC00024089,1991-11-30
USC00024391,1991-11-30
USC00024686,1991-12-18
USC00025412,1991-10-28
USC00025780,1991-10-28
USC00026037,1991-11-15
USC00026119,1991-11-30
USC00026180,1991-12-18
USC00026328,1991-12-29
USC00026353,1992-01-12
USC00026468,1991-10-28
USC00026597,1991-10-30
USC00026601,1991-10-28
USC00026796,1991-11-30
USC00027390,1992-01-12
USC00027435,1991-10-30
USC00027488,1991-12-21
USC00027593,1991-12-01
USC00027622,1991-11-30
USC00027708,1992-01-06
USC00027716,1991-10-30
USC00027855,1991-10-30
USC00028012,1991-10-30
USC00028018,1991-10-31
USC00028162,1992-01-13
USC00028329,1991-10-30
USC00028468,1991-11-30
USC00028792,1991-12-01
USC00028904,1991-11-30
USC00029114,1992-02-04
USC00029156,1991-10-31
USC00029158,1992-01-12
USC00029271,1991-10-30
USC00029334,1992-01-12
USC00029359,1991-11-15
USC00029562,1991-12-20
USC00030006,1991-11-08
USC00030150,1992-01-18
USC00030178,1992-01-19
USC00030240,1992-01-18
USC00030286,1992-01-18
USC00030300,1992-01-18
USC00030458,1992-01-14
USC00030582,1992-01-18
USC00030586,1992-01-14
USC00030800,1992-01-18
USC00030820,1992-01-18
USC00030842,1992-01-14
USC00030936,1991-11-08
USC00031152,1992-01-18
USC00031457,1992-01-14
USC00031596,1991-11-07
USC00031632,1992-01-14
USC00031666,1992-01-18
USC00031750,1991-11-08
USC00031838,1992-01-14
USC00031900,1992-01-14
USC00031948,1992-01-19
USC00031962,1992-01-18
USC00032015,1992-01-18
USC00032148,1992-01-18
USC00032356,1992-01-14
USC00032366,1992-01-14
USC00032444,1992-01-14
USC00032842,1992-01-18
USC00032930,1992-01-13
USC00032946,1992-01-14
USC00033428,1992-01-18
USC00033438,1992-01-18
USC00033442,1992-01-18
USC00033544,1992-01-14
USC00033704,1992-01-18
USC00033734,1992-01-14
USC00033862,1992-01-18
USC00034060,1992-01-18
USC00034106,1992-01-13
USC00034134,1992-01-18
USC00034528,1991-11-08
USC00034548,1992-01-18
USC00034638,1991-11-08
USC00034708,1992-01-18
USC00034746,1992-01-14
USC00034938,1991-11-08
USC00034988,1992-01-18
USC00035018,1991-12-20
USC00035036,1992-01-14
USC00035046,1992-01-14
USC00035112,1992-01-18
USC00035160,1992-01-14
USC00035354,1992-01-14
USC00035358,1992-01-18
USC00035428,1992-01-14
USC00035498,1992-01-18
USC00035691,1991-11-08
USC00035754,1992-01-18
USC00035866,1992-01-18
USC00035908,1992-01-18
USC00036008,1992-01-14
USC00036403,1992-01-14
USC00036562,1992-01-18
USC00036768,1992-01-18
USC00036918,1991-11-08
USC00036928,1992-01-14
USC00037582,1992-01-18
USC00038052,1991-11-07
